Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2020-06-11,81.3818359375,85.05480096655532,81.2800824962617,84.63081104253492,201662400
2020-06-12,82.0844497680664,84.26496946856898,80.97481077374836,83.5187504243347,200146000
2020-06-15,83.09960174560547,83.75133543445982,80.57746645559173,80.73979728329574,138808800
2020-06-16,85.30194091796875,85.57330073439438,83.51876362996565,85.15172849785749,165428800
2020-06-17,85.1832275390625,86.10631378252053,85.06208753447432,86.04574378022643,114406400
2020-06-18,85.2171401977539,85.63386205994001,84.60901508072114,85.13960882948713,96820400
2020-06-19,84.73014068603516,86.3873345839492,83.62291958868391,85.9221612409191,264476000
2020-06-22,86.94701385498047,87.08995815364833,85.07661214341427,85.12264593038505,135445200
2020-06-23,88.80290222167969,90.22024192576087,87.77078689158364,88.18993401998509,212155600
2020-06-24,87.23531341552734,89.35041992465683,86.86220024275121,88.43217689431303,192623200
2020-06-25,88.39342498779297,88.4321906709593,86.63205223537432,87.39038973838228,137522400
2020-06-26,85.67745971679688,88.50971291769464,85.52966510284091,88.2892372764143,205256800
2020-06-29,87.65206146240234,87.74655421504602,85.10812136493809,85.5854132789762,130646000
2020-06-30,88.38373565673828,88.66963165860406,87.22079468512266,87.24017383067029,140223200
2020-07-01,88.21656799316406,89.00397799978875,88.16811642903573,88.46127316123845,110737200
2020-07-02,88.21656799316406,89.75747265090347,88.10270349025298,89.12270022857078,114041600
2020-07-06,90.57637786865234,91.04397648582848,89.61210082402599,89.6435984064739,118655600
2020-07-07,90.29534149169922,91.73206023970783,90.18389475245895,90.95434344364946,112424400
2020-07-08,92.39832305908203,92.42982064230873,91.18449788463136,91.27172253001288,117092000
2020-07-09,92.795654296875,93.34320200495762,91.74900304495738,93.2899001154489,125642800
2020-07-10,92.95797729492188,93.01612951561695,91.78050018746696,92.39104305128085,90257200
2020-07-13,92.52916717529297,96.86840340129038,92.31595956581418,94.26146791160848,191649200
2020-07-14,94.06037139892578,94.25176728421596,90.97856936107081,91.91134148904221,170989200
2020-07-15,94.70726776123047,96.18275234256372,93.51040375185602,95.93320419288929,153198000
2020-07-16,93.5418701171875,94.39711809164639,92.94343831225127,93.58063579856042,110577600
2020-07-17,93.35293579101562,94.1476141470885,92.88048668378217,93.99255874272855,92186800
2020-07-20,95.32020568847656,95.45830704424495,93.09607736485056,93.44011817142827,90318000
2020-07-21,94.004638671875,96.18515864106797,93.75509057115264,96.110052433633,103433200
2020-07-22,94.26874542236328,94.94955178331247,93.61943665147516,93.7066539219823,89001600
2020-07-23,89.97795104980469,94.07974983333283,89.168736705882,94.00221845583387,197004400
2020-07-24,89.75505065917969,90.09909152751315,86.39220292894763,88.177812817912,185438800
2020-07-27,91.88224792480469,91.97431549086922,90.59332418129368,90.81621759974705,121214000
2020-07-28,90.37287902832031,91.63031301270213,90.36802869554506,91.45344592380489,103625600
2020-07-29,92.10517120361328,92.28930638065711,90.81866491806582,90.85500544148256,90329200
2020-07-30,93.21964263916016,93.32382125064892,90.87194916313929,91.27897773393107,158130000
2020-07-31,102.97869873046875,103.12891115542561,97.71152622340603,99.70791855704327,374336800
2020-08-03,105.5735092163086,108.19013023936542,104.56078059833798,104.85878026409463,308151200
2020-08-04,106.2785415649414,107.36880152265259,105.04048696818748,105.76248400195036,173071600
2020-08-05,106.66374969482422,106.98356100845466,105.53472422249668,105.99990498721345,121776800
2020-08-06,110.38519287109375,110.87944616652167,106.40695920907454,106.99569786453769,202428800
2020-08-07,107.87551879882812,110.36336678469549,107.07940773963581,109.90705787141492,198045600
2020-08-10,109.44344329833984,110.46042737696229,106.79540187658976,109.31965534861051,212403600
2020-08-11,106.1885986328125,109.20556664025784,105.92888988244533,108.70800016951561,187902400
2020-08-12,109.71771240234375,109.97499163666492,107.08423344754698,107.27840393895296,165598000
2020-08-13,111.65945434570312,112.66187605488997,110.60848630688241,111.096349513322,210082000
2020-08-14,111.55992889404297,111.64973292886683,109.75168569136507,111.48468727529169,165565200
2020-08-17,111.26868438720703,112.7055714063434,110.64247816985842,112.68129823978218,119561600
2020-08-18,112.19584655761719,112.62060097941455,110.68614768785797,111.02109807418744,105633600
2020-08-19,112.33663177490234,113.74924556112234,112.24197605902953,112.60362178027331,145538000
2020-08-20,114.82933807373047,114.94341528440668,112.36090456064325,112.37789651709356,126907200
2020-08-21,120.74677276611328,121.22977689357654,115.77592935893642,115.78806223773633,338054800
2020-08-24,122.1909408569336,125.03316047656546,120.32687724435412,124.94820069131609,345937600
2020-08-25,121.18850708007812,121.53316822878249,119.4676456893335,121.06472653687041,211495600
2020-08-26,122.83656311035156,123.29287194891076,121.43851175938384,122.50404222890556,163022400
2020-08-27,121.36812591552734,123.77102105443406,120.22492431150832,123.43850018201364,155552400
2020-08-28,121.17152404785156,122.75888676117691,120.94822130817289,122.3414135230096,187630000
2020-08-31,125.28070068359375,127.18360697027765,122.32927082637391,123.86324282555849,225702700
2020-09-01,130.27096557617188,130.87291336835037,126.72730590113318,128.89233580510103,151948100
2020-09-02,127.57194519042969,133.96025319602614,123.30013540143739,133.58161557752118,200119000
2020-09-03,117.35842895507812,125.08653127360425,116.9895020715435,123.21276461682936,257599600
2020-09-04,117.43610382080078,120.0962780604988,107.65947073062564,116.57203254505438,332607200
2020-09-08,109.53325653076172,115.52350643380636,109.39733569135389,110.63033399373361,231366600
2020-09-09,113.90216064453125,115.66913897859283,111.90217621343139,113.84391097205425,176940500
2020-09-10,110.18373107910156,116.98951312845449,109.22257449751976,116.85359229498353,182274400
2020-09-11,108.73712921142578,111.8730336076421,106.79539476122176,111.2322576836528,180860300
2020-09-14,111.99923706054688,112.55263104986112,109.51381948146934,111.37788266577749,140150100
2020-09-15,112.17400360107422,115.36815776085928,110.30022950147779,114.88272413305843,184642000
2020-09-16,108.86335754394531,112.62061700186764,108.77598303445264,111.8730523722857,154679000
2020-09-17,107.12548065185547,108.93129419191115,105.54296982143195,106.52354774325607,178011000
2020-09-18,103.72746276855469,107.64976770036112,102.99931226553164,107.18375552641913,287104900
2020-09-21,106.87308502197266,106.97988102839547,100.09642732020315,101.49447874455225,195713800
2020-09-22,108.55267333984375,109.5720869949024,105.97988085188311,109.3973305799532,183055400
2020-09-23,103.99930572509766,108.84393137946276,103.65949625131259,108.36820848614498,150718700
2020-09-24,105.06726837158203,107.03812795513899,101.94107424298952,102.10611991881453,167743300
2020-09-25,109.00897216796875,109.16431448128618,104.53327361353669,105.2711347875361,149981400
2020-09-28,111.61088562011719,111.96039838338362,109.49439495683866,111.6594319400097,137672400
2020-09-29,110.76625061035156,111.9507099432901,110.26140285567331,111.21285610238571,99382200
2020-09-30,112.43611907958984,113.84388085140603,110.30992511829172,110.47497075139586,142675200
2020-10-01,113.3875961303711,114.29050304173128,112.45556438431055,114.2128318777771,116120400
2020-10-02,109.72740936279297,112.00895324338501,108.95072003519334,109.6011992914294,144712000
2020-10-05,113.10603332519531,113.25166489244758,110.2419779334605,110.59149073201426,106243800
2020-10-06,109.86334991455078,112.73711630408881,108.97985709448719,112.32934639868184,161498200
2020-10-07,111.72742462158203,112.18373349473666,110.80509612706318,111.28082649663705,96849000
2020-10-08,111.62061309814453,113.00895361392693,111.25167878876417,112.86332203954677,83477200
2020-10-09,113.5623550415039,113.59147987684435,111.57207401243367,111.92158685077898,100506900
2020-10-12,120.7759017944336,121.53317715466372,115.80505821466257,116.56233357489269,240226800
2020-10-13,117.572021484375,121.73704283997935,116.16426694681041,121.62053610441286,262330500
2020-10-14,117.6594009399414,119.44579307201987,116.13513969852242,117.47493379758126,150712000
2020-10-15,117.19341278076172,117.66913577260972,114.70799439887548,115.26138856694018,112559200
2020-10-16,115.55260467529297,118.00890478128451,115.34872346310462,117.74676650337912,115393800
2020-10-19,112.60118865966797,116.9118342796432,112.29051143113706,116.46523622657561,120639300
2020-10-20,114.08663177490234,115.51380805714416,112.26139629791038,112.81479042703165,124423700
2020-10-21,113.46528625488281,115.25167888156392,113.0575162795481,113.27110831254934,89946000
2020-10-22,112.37789154052734,114.60117857735534,111.25168190141596,114.02836301066806,101988000
2020-10-23,111.68856811523438,113.15457972080071,110.95070693925585,112.99923740706663,82572600
2020-10-26,111.69829559326172,113.15459667058127,109.59150773865373,110.68859262413119,111850700
2020-10-27,113.203125,113.86331505621116,111.20314074462335,112.12546171107986,92276800
2020-10-28,107.96043395996094,112.06720563801413,107.86334871753533,111.69827875394513,143937800
2020-10-29,111.96041870117188,113.52351567412646,108.93131000553764,109.09636307884779,146129200
2020-10-30,105.68861389160156,108.72742584588708,104.58182577242385,107.82451896896531,190272600
2020-11-02,105.60120391845703,107.45556350687639,104.19344968348231,105.93130256137772,122866900
2020-11-03,107.22259521484375,108.24200151383607,105.56241289323033,106.46531984784082,107624400
2020-11-04,111.60120391845703,112.22255845771816,109.07695017681739,110.81480370001444,138235500
2020-11-05,115.5623550415039,116.13517070681972,113.46528513491958,114.51381638464622,126387100
2020-11-06,115.43104553222656,115.92703675245446,112.94133225108231,115.07120221763194,114457900
2020-11-09,113.1261215209961,118.64043465344767,112.86353836131654,117.19134868504119,154515300
2020-11-10,112.78573608398438,114.36124992222891,110.99625432436308,112.37727008295128,138023400
2020-11-11,116.2090835571289,116.3452388928094,113.24283383562194,113.97224059958567,112295000
2020-11-12,115.936767578125,117.22052312713384,115.31434109496367,116.33551348572685,103162300
2020-11-13,115.98538970947266,116.38412816982795,114.63355658842221,116.16044760960408,81581900
2020-11-16,116.9968490600586,117.66789824397613,114.90588149878657,115.65473585240478,91183000
2020-11-17,116.11180877685547,117.35666156399112,115.69361534806072,116.26741908520137,74271000
2020-11-18,114.78916931152344,116.53002096182686,114.75999422898965,115.35324564020682,76322100
2020-11-19,115.3824234008789,115.7908894056509,113.60266912591757,114.36125096903965,74113000
2020-11-20,114.11811828613281,115.50885417388024,114.06949561951376,115.38242633677936,73604300
2020-11-23,110.72393035888672,114.39041868660993,110.62667762078418,113.96249773506877,127959300
2020-11-24,112.00769805908203,112.66902713847026,109.49853707376413,110.78230006896696,113874200
2020-11-25,112.84407043457031,113.54430200672213,112.00768354782322,112.37725433307455,76499200
2020-11-27,113.38871002197266,114.26399962865095,113.02887409805055,113.36926243956174,46691300
2020-11-30,115.78116607666016,117.64844554887398,113.6026659391683,113.75827627180732,169410200
2020-12-01,119.35037994384766,120.0797865936806,116.71479147284033,117.68733367261757,127728200
2020-12-02,119.70049285888672,119.98253098044769,117.57062311807923,118.66959310630676,89004200
2020-12-03,119.56433868408203,120.3812705585125,118.85437962376297,120.12840751265676,78967600
2020-12-04,118.893310546875,119.48656201518021,118.1833513172949,119.23369890903952,78260400
2020-12-07,120.35210418701172,121.14958854018184,118.89329080292673,118.95164096391939,86712000
2020-12-08,120.96480560302734,121.54833690448348,119.7102251767506,120.9550855226028,82225500
2020-12-09,118.43620300292969,122.49170271232049,117.67762117756554,121.1106943933289,115089200
2020-12-10,119.85609436035156,120.46880067316184,116.85094263147249,117.19133090530717,81312200
2020-12-11,119.04890441894531,119.38929273400028,117.23997517904313,119.0683519998447,86939800
2020-12-14,118.43620300292969,119.96309415447033,118.20279492279666,119.23368741163418,79184500
2020-12-15,124.36872100830078,124.38817601169539,120.72168696233577,120.92591997852064,157243700
2020-12-16,124.30062866210938,124.84524997430788,123.08495079030278,123.91161767905837,98208600
2020-12-17,125.16618347167969,126.02202539265798,124.52430203094598,125.36068895195196,94359800
2020-12-18,123.18221282958984,125.55521844582084,122.65703909059238,125.41906311570027,192541500
2020-12-21,124.7091064453125,124.78691161724761,120.06035501087901,121.5872462655349,121251600
2020-12-22,128.2589111328125,130.71944249909737,126.09013064804675,127.99632049962425,168904800
2020-12-23,127.36412811279297,128.79375143883854,127.18906280686316,128.5311757396674,88223700
2020-12-24,128.34640502929688,129.79549835924004,127.50029800003861,127.71425848740788,54930100
2020-12-28,132.9368133544922,133.56895993255333,129.84412103088945,130.3109520335808,124486200
2020-12-29,131.16677856445312,134.97914269594398,130.6513323196226,134.25947087325437,121047300
2020-12-30,130.04833984375,132.25601471943688,129.73711922699422,131.85726886914946,96452100
2020-12-31,129.04660034179688,131.04031440956527,128.10323341470374,130.39843312807264,99116600
2021-01-04,125.85669708251953,129.94137159533847,123.27945861661561,129.85384635373498,143301900
2021-01-05,127.41278076171875,128.12274743338224,124.90361946526627,125.35099552083753,97664900
2021-01-06,123.12384033203125,127.4516575492309,122.9098798620693,124.21309026097016,155088000
2021-01-07,127.32524871826172,128.01576034902203,124.34927136052875,124.83554255858496,109578200
2021-01-08,128.4241943359375,128.9882705657379,126.65416049347947,128.79375026318803,105158200
2021-01-11,125.43852233886719,126.5958502406681,124.97170611320489,125.64276278499334,100384500
2021-01-12,125.2634506225586,126.12901267192076,123.37671619500519,124.97168496595856,91951100
2021-01-13,127.29607391357422,127.84069528222409,124.96197809369782,125.22455385655589,88636800
2021-01-14,125.37044525146484,127.40305532059554,125.22455498651907,127.20854980715394,90221800
2021-01-15,123.6490249633789,126.64445696844105,123.51286963768597,125.2439937099894,111598500
2021-01-19,124.3200912475586,125.17593327026417,123.45452914361996,124.27146116175601,90757300
2021-01-20,128.4047393798828,128.85211530015263,125.02029683978466,125.127277070296,104319500
2021-01-21,133.11181640625,135.83493692542157,129.92187989059025,130.12612023644863,120150900
2021-01-22,135.25148010253906,136.01006199526975,131.31268037347158,132.53807846792435,114459400
2021-01-25,138.9957275390625,141.1061423033731,132.79090363932372,139.14161777095364,157611700
2021-01-26,139.2291717529297,140.33786948106203,137.48831256904506,139.65709277779112,98390600
2021-01-27,138.15936279296875,140.33786298237393,136.5546738638665,139.49174105337266,140843800
2021-01-28,133.3258056640625,138.09127131319642,132.94651480242143,135.68909090953088,142621100
2021-01-29,128.33668518066406,132.98543606950525,126.63473619885515,132.10041903740844,177523800
2021-02-01,130.45681762695312,131.66277536673383,127.3349504556567,130.07752674070377,106239800
2021-02-02,131.283447265625,132.56719496294366,130.91387656436356,132.00311883358094,83305400
2021-02-03,130.2622833251953,132.04203704071995,129.9413426709387,132.03230212283063,89880900
2021-02-04,133.61756896972656,133.62728904915303,130.89444790890877,132.55750155942113,84183100
2021-02-05,133.20361328125,133.84645384942093,132.32702331519238,133.77828189570104,75693800
2021-02-08,133.34974670410156,133.39844945852406,131.41149002924152,132.49262578464683,71297200
2021-02-09,132.47312927246094,134.29451105529114,132.31730127973145,133.06726715184539,76774200
2021-02-10,131.8692626953125,133.42766158836056,130.90500170826476,132.93091432442992,73046600
2021-02-11,131.61602783203125,132.84325691578465,130.291393245221,132.3659937299951,64280000
2021-02-12,131.84974670410156,132.00558952807881,130.2134416383095,130.85628214072338,60145100
2021-02-16,129.7264862060547,132.4731462786685,129.33687901923372,131.96667922879305,80576300
2021-02-17,127.43757629394531,128.78169493091983,126.10320712430666,127.83691804290048,97918500
2021-02-18,126.33694458007812,126.61939669496834,124.09675228153843,125.84019743521674,96856700
2021-02-19,126.49281311035156,127.31098076958226,125.4506454700138,126.853201614987,87668800
2021-02-22,122.72344207763672,126.34670679460257,122.33384236261952,124.68116782712916,103916400
2021-02-23,122.58708190917969,123.4149766498793,115.31133387912055,120.54169271715817,158273000
2021-02-24,122.09034729003906,122.29488547484925,119.0514857660057,121.691012957123,111039900
2021-02-25,117.84371948242188,123.17147632846172,117.40542445743719,121.43776543888308,148199500
2021-02-26,118.1067123413086,121.60335309106918,118.04826755034811,119.40212088348072,164560400
2021-03-01,124.46688079833984,124.60323956834041,119.59690349547498,120.53193824590555,116307900
2021-03-02,121.8663330078125,125.3727157063762,121.75919289657611,125.07077944616279,102260900
2021-03-03,118.88590240478516,122.44098788620711,118.67162218049718,121.56439034639122,112966300
2021-03-04,117.00608825683594,120.38585416346811,115.53536025738819,118.58396379730593,178155000
2021-03-05,118.26254272460938,118.76902459264008,114.51266119025206,117.8339897181949,153766600
2021-03-08,113.33411407470703,117.85345248459532,113.18801326724598,117.7852730985796,154376600
2021-03-09,117.94113159179688,118.88590857647793,115.700946019303,115.93470289838993,129525800
2021-03-10,116.86000061035156,118.99304601715157,116.34377667711071,118.52553226949556,111943300
2021-03-11,118.78849792480469,120.00599237807343,118.10670400337277,119.35341713456053,103026500
2021-03-12,117.8826675415039,118.01902630934984,116.06130081484937,117.26905308619719,88105100
2021-03-15,120.76571655273438,120.77545858975141,117.28855243734995,118.25281346511821,92403800
2021-03-16,122.30462646484375,123.91172068145192,121.47673169598399,122.43124321692929,115227900
2021-03-17,121.51569366455078,122.58708734300565,119.15861865475401,120.82415767726631,111932600
2021-03-18,117.39569091796875,119.97678079779097,117.19115272943903,119.68457913932171,121229700
2021-03-19,116.86973571777344,118.27229182875169,116.5677994448256,116.78207967633583,185549500
2021-03-22,120.18131256103516,120.64883370339138,117.13270910784668,117.20088850037816,111912300
2021-03-23,119.35342407226562,121.0092136525593,118.96382433837393,120.12288150317761,95467100
2021-03-24,116.96712493896484,119.70405755554833,116.94764829711929,119.62613612617307,88530500
2021-03-25,117.45413208007812,118.49631456122934,115.90548256064227,116.43144110431777,98844700
2021-03-26,118.05801391601562,118.32099690748782,115.82756294666447,117.22037704784019,94071200
2021-03-29,118.23332214355469,119.39237925463331,117.59048892877756,118.4865630734955,80819200
2021-03-30,116.78207397460938,117.26907177481125,115.76911765846987,116.98661215897457,85671900
2021-03-31,118.97357177734375,120.3079410804402,117.9995761138878,118.48657394561577,118323800
2021-04-01,119.80146026611328,120.9507753854183,119.30472042335516,120.44430093685868,75089100
2021-04-05,122.62602996826172,122.87927086868106,119.86962103149284,120.64882037232358,88651200
2021-04-06,122.9279556274414,123.82402959075506,122.38252059429308,123.21041517846321,80171300
2021-04-07,124.57405090332031,124.5935275475856,121.88582070386657,122.55788011147936,83466700
2021-04-08,126.97006225585938,126.99928093380576,125.17791398584798,125.59672494440802,88844600
2021-04-09,129.5414276123047,129.58038090088027,126.10322399320837,126.4246443564377,106686700
2021-04-12,127.82720947265625,129.39534324785052,127.23307146188088,129.07392286215278,91420000
2021-04-13,130.93421936035156,131.15824904554103,128.49923039780398,128.99597765783932,91266500
2021-04-14,128.5966033935547,131.48937073876672,128.2362298740332,131.43093339635666,87222800
